0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
10, 6795, 5.1667, 4.0000, 0.0070, 0.0189, -0.2000, 0.5000, -730.1800, 1126.6065, 13.0000, 25.0000, 0.0019, 0.6923, 118.3432, 0.7939, 0.1908, 3.0000, 0.0076, 6.7839, 1.1667, 6.9167, 8.8000, 95.9550, 9.1300, 2.8567, 14.8000, 84.5000, 1.0000, 0.0000, 0.8462
11, 6851, 4.3214, 3.0000, 0.0065, 0.0538, 5.6000, 0.3214, -817.3600, 1277.3451, 12.5000, 28.0000, 0.0018, 0.6071, 178.5714, 0.7769, 0.1692, 3.0000, 0.0077, 7.0859, 1.4643, 5.6786, 13.0000, 54.5364, 8.4100, 12.6086, 18.3429, 56.0000, 1.0000, 0.0000, 0.7857
12, 6984, 3.9861, 4.0000, 0.0016, 0.0262, 5.4000, 0.4722, -521.8200, 1546.1793, 8.5000, 18.0000, 0.0006, 0.5067, 213.3333, 0.7822, 0.1759, 10.0000, 0.0105, 9.1215, 1.5556, 5.5278, 9.5000, 56.9650, 8.3200, 9.7856, 13.3111, 46.8750, 5.0000, 0.0157, 0.6533
13, 7368, 3.0000, 3.0000, 0.0047, 0.0227, 4.9000, 0.5556, -1468.3200, 1108.4065, 24.0000, 50.0000, 0.0014, 0.4600, 192.0000, 0.7769, 0.1777, 1.0000, 0.0083, 8.4400, 1.6667, 4.6667, 8.8000, 56.7000, 10.2200, 7.5867, 25.6000, 52.0833, 3.0000, 0.0000, 0.6800
14, 7415, 4.4146, 3.0000, 0.0047, 0.0513, 6.0000, 0.3659, -1468.3200, 1108.4065, 24.0000, 50.0000, 0.0014, 0.4600, 192.0000, 0.7769, 0.1777, 1.0000, 0.0083, 8.4400, 1.3415, 6.0244, 14.6000, 51.7322, 10.2200, 16.2293, 25.6000, 52.0833, 3.0000, 0.0000, 0.6800
15, 7613, 4.2273, 4.0000, 0.0004, 0.0195, 4.4000, 0.4848, -967.1100, 1790.3607, 13.5000, 33.0000, 0.0003, 0.4779, 160.0346, 0.7934, 0.1841, 29.0000, 0.0075, 9.9482, 1.3788, 5.7348, 9.5000, 56.6945, 8.2900, 13.5497, 17.1394, 62.4865, 4.0000, 0.0000, 0.6103
16, 8284, 3.8182, 3.0000, 0.0025, 0.0164, 7.8000, 0.4545, -1944.4200, 1431.4654, 26.0000, 66.0000, 0.0009, 0.4545, 224.9770, 0.7509, 0.1913, 2.0000, 0.0108, 9.0505, 2.0000, 6.6364, 13.0000, 26.4700, 9.0600, 12.3000, 32.4606, 44.4490, 0.0000, 0.0036, 0.6364
17, 8348, 4.0328, 3.0000, 0.0008, 0.0474, 4.8000, 0.4262, -1823.7400, 1819.3340, 18.0000, 62.0000, 0.0003, 0.3386, 235.7157, 0.7717, 0.1782, 31.0000, 0.0100, 11.0163, 1.4672, 6.8033, 10.5000, 41.4321, 9.2200, 17.5831, 32.1118, 42.4240, 9.0000, 0.0056, 0.4974
18, 8899, 3.1379, 4.0000, 0.0015, 0.0389, 7.2000, 0.4598, -1615.2500, 1846.6173, 27.0000, 55.0000, 0.0005, 0.3393, 395.4082, 0.7734, 0.1704, 15.0000, 0.0112, 10.6807, 1.5517, 5.4943, 11.2000, 31.4066, 9.3300, 19.6853, 29.6364, 25.2903, 9.0000, 0.0075, 0.4911
19, 9339, 4.6392, 4.0000, 0.0014, 0.0424, 7.7000, 0.4433, -943.2800, 1651.9790, 17.0000, 32.3333, 0.0005, 0.4752, 137.2414, 0.7528, 0.1624, 24.0000, 0.0074, 9.4407, 1.5052, 6.6186, 6.4000, 46.6806, 8.0500, 14.7808, 19.9436, 72.8643, 7.0000, 0.0406, 0.6535
20, 9884, 4.2128, 4.0000, 0.0012, 0.0220, 8.8000, 0.4539, -1028.2200, 1261.1356, 15.0000, 35.2500, 0.0004, 0.3793, 134.1260, 0.8188, 0.1567, 37.0000, 0.0049, 10.2018, 1.5248, 6.6596, 10.1000, 42.0563, 9.2000, 16.1504, 20.6248, 74.5567, 14.0000, 0.0000, 0.5793
21, 10704, 4.5196, 4.0000, 0.0005, 0.0264, 6.9000, 0.4021, -1026.8600, 1858.0942, 15.5000, 35.1250, 0.0001, 0.3972, 122.6189, 0.7792, 0.1679, 62.0000, 0.0172, 10.6618, 1.4947, 6.8648, 6.0000, 44.7347, 8.5100, 15.7458, 19.3169, 81.5535, 29.0000, 0.0245, 0.5540
22, 12220, 3.9051, 4.0000, 0.0004, 0.0215, 5.6000, 0.4937, -1158.0100, 1415.9126, 15.0000, 39.5000, 0.0001, 0.2470, 220.6648, 0.7950, 0.1764, 74.0000, 0.0048, 12.2383, 1.4715, 5.5316, 7.2000, 42.2520, 7.8600, 17.1789, 20.1038, 45.3176, 17.0000, 0.0072, 0.3994
23, 13901, 4.3386, 4.0000, 0.0012, 0.0235, 7.4000, 0.4882, -926.4100, 1937.6748, 14.0000, 31.7500, 0.0003, 0.4737, 200.1244, 0.8022, 0.1646, 25.0000, 0.0055, 9.8450, 1.4488, 5.8425, 6.0000, 52.0387, 8.5400, 13.8886, 16.4795, 49.9689, 7.0000, 0.0097, 0.6241
24, 14627, 4.5455, 5.0000, 0.0010, 0.0121, 7.9000, 0.4909, -823.7200, 2504.0398, 16.5000, 28.3333, 0.0002, 0.6477, 123.9669, 0.8263, 0.1603, 10.0000, 0.0076, 8.7791, 1.6727, 6.4909, 11.2000, 46.7139, 9.8900, 11.2982, 17.4510, 80.6667, 8.0000, 0.0000, 0.7614
25, 14961, 4.4927, 4.0000, 0.0003, 0.0210, 8.3000, 0.4390, -1016.6900, 1959.0579, 14.5000, 34.8333, 0.0001, 0.3558, 193.2937, 0.8104, 0.1616, 103.0000, 0.0087, 11.1060, 1.4878, 6.4707, 5.5000, 46.2875, 8.9600, 15.2911, 19.7707, 51.7348, 35.0000, 0.0054, 0.5000
26, 17348, 4.9507, 4.0000, 0.0008, 0.0226, 8.8000, 0.3873, -825.4800, 3060.9520, 12.0000, 28.4000, 0.0002, 0.5638, 127.0213, 0.8124, 0.1568, 29.0000, 0.0095, 9.4976, 1.5915, 6.8803, 8.2000, 43.3639, 10.1300, 14.2663, 17.8389, 78.7270, 13.0000, 0.0083, 0.6980
27, 18193, 4.4490, 4.0000, 0.0010, 0.0216, 6.5000, 0.4626, -1075.5500, 2037.7600, 19.0000, 36.7500, 0.0002, 0.5333, 143.1111, 0.7878, 0.1703, 36.0000, 0.0051, 9.6352, 1.4286, 5.9660, 7.2000, 48.6766, 8.8300, 15.5996, 19.0537, 69.8758, 7.0000, 0.0203, 0.6733
28, 18983, 4.7966, 5.0000, 0.0025, 0.0195, 11.8000, 0.4576, -417.8000, 1593.9465, 9.0000, 14.7500, 0.0007, 0.5645, 150.8845, 0.8390, 0.1415, 22.0000, 0.0098, 8.5365, 1.7458, 7.1864, 7.2000, 44.1722, 10.2300, 10.7625, 13.3576, 66.2759, 11.0000, 0.0000, 0.7258
29, 19396, 3.8932, 4.0000, 0.0009, 0.0223, 7.3000, 0.5049, -1082.0600, 1972.1158, 20.5000, 37.0000, 0.0004, 0.4602, 231.8114, 0.8063, 0.1683, 30.0000, 0.0095, 9.8538, 1.4854, 5.3398, 6.4000, 46.3187, 9.2400, 15.3282, 20.9261, 43.1385, 11.0000, 0.0000, 0.6018
30, 19982, 5.6250, 4.0000, 0.0031, 0.0204, 7.9000, 0.2917, -534.7200, 2310.9875, 11.0000, 18.5000, 0.0007, 0.7179, 92.0447, 0.7907, 0.1721, 8.0000, 0.0233, 7.4469, 1.5000, 7.7083, 8.8000, 67.7550, 9.0100, 6.7900, 12.8054, 108.6429, 4.0000, 0.0000, 0.8462
31, 20132, 5.0462, 5.0000, 0.0008, 0.0179, 11.8000, 0.3873, -712.6900, 1514.7554, 13.5000, 24.7143, 0.0003, 0.3833, 108.6420, 0.8368, 0.1426, 43.0000, 0.0090, 10.3405, 1.7225, 7.2601, 6.2000, 36.0228, 9.3400, 14.3746, 17.7470, 92.0455, 22.0000, 0.0018, 0.5778
32, 21250, 3.9863, 4.0000, 0.0007, 0.0218, 7.6000, 0.4658, -1066.6900, 2621.9474, 21.0000, 36.5000, 0.0005, 0.6447, 128.1163, 0.8136, 0.1622, 22.0000, 0.0048, 8.6753, 1.6986, 6.0000, 7.2000, 26.0834, 9.3900, 18.6888, 23.3671, 78.0541, 8.0000, 0.0024, 0.7500
33, 21666, 4.1791, 4.0000, 0.0009, 0.0211, 9.4000, 0.4328, -975.8000, 2285.6586, 16.5000, 33.5000, 0.0003, 0.4532, 167.6932, 0.8186, 0.1540, 21.0000, 0.0050, 10.0026, 1.5896, 6.2537, 8.1000, 38.3564, 9.5000, 16.2317, 20.5642, 59.6327, 16.0000, 0.0062, 0.6043
34, 22474, 4.6000, 4.0000, 0.0021, 0.0168, 8.5000, 0.4500, -1169.1200, 2582.2156, 23.0000, 40.0000, 0.0004, 0.7561, 107.0791, 0.8277, 0.1555, 12.0000, 0.0042, 7.4985, 1.6000, 6.4250, 3.1000, 30.8750, 10.2400, 18.8900, 22.0000, 93.3889, 4.0000, 0.0000, 0.8537
35, 22715, 5.5000, 4.0000, 0.0064, 0.0000, 9.7000, 0.0000, -1143.9500, 976.9498, 20.0000, 39.0000, 0.0022, 0.4103, 433.9250, 0.8057, 0.1848, 0.0000, 0.0095, 8.3381, 2.0000, 10.0000, 13.0000, 35.6050, 8.8100, 8.7900, 22.7795, 23.0455, 1.0000, 0.0000, 0.6154
36, 22731, 4.2274, 4.0000, 0.0004, 0.0201, 7.7000, 0.4206, -942.3100, 1745.3325, 13.0000, 32.3000, 0.0001, 0.3323, 187.4755, 0.8128, 0.1645, 60.0000, 0.0094, 11.4383, 1.5109, 6.0935, 6.7000, 46.4311, 8.4300, 14.7577, 18.2451, 53.3403, 13.0000, 0.0017, 0.4683
37, 24524, 3.6000, 4.0000, 0.0017, 0.0000, 1.7000, 0.4000, -1052.7200, 2150.1114, 21.0000, 36.0000, 0.0006, 0.7297, 116.8736, 0.8233, 0.1721, 0.0000, 0.0093, 7.3916, 1.2000, 5.8000, 3.1000, 100.2400, 8.8400, 0.5200, 19.9556, 85.5625, 3.0000, 0.0000, 0.8378
38, 24551, 4.1119, 4.0000, 0.0009, 0.0104, 6.5000, 0.5075, -810.7800, 1521.4628, 19.0000, 27.8000, 0.0003, 0.3750, 257.5231, 0.8143, 0.1731, 35.0000, 0.0088, 10.5309, 1.4478, 5.9030, 5.7000, 57.1524, 8.0900, 11.9456, 15.4365, 38.8315, 9.0000, 0.0025, 0.5347
39, 25324, 6.5000, 4.0000, 0.0019, 0.0000, 19.1000, 0.0000, -1052.0500, 1612.5835, 17.5000, 36.0000, 0.0009, 0.6216, 204.5289, 0.8060, 0.1692, 0.0000, 0.0100, 7.6573, 2.5000, 10.5000, 8.8000, -6.6950, 10.5400, 14.6900, 17.7333, 48.8929, 1.0000, 0.0000, 0.7568
40, 25344, 4.4292, 4.0000, 0.0006, 0.0187, 7.7000, 0.4558, -1110.9500, 1712.3321, 14.0000, 38.0000, 0.0002, 0.3974, 141.3544, 0.8173, 0.1642, 63.0000, 0.0054, 10.6422, 1.5221, 6.1549, 7.2000, 39.8317, 9.1000, 17.0611, 20.6386, 70.7442, 10.0000, 0.0000, 0.5513
41, 26630, 4.7952, 4.0000, 0.0011, 0.0178, 8.5000, 0.4337, -599.4200, 2283.0676, 11.5000, 20.7500, 0.0003, 0.5747, 129.4755, 0.8107, 0.1578, 22.0000, 0.0118, 8.9884, 1.5542, 7.4096, 7.2000, 54.2870, 9.7500, 10.8423, 14.0831, 77.2347, 7.0000, 0.0138, 0.7126
42, 27140, 4.3063, 4.0000, 0.0010, 0.0178, 4.7000, 0.4750, -1174.0200, 1015.0348, 17.5000, 40.0000, 0.0004, 0.2530, 187.9808, 0.7722, 0.1827, 39.0000, 0.0059, 11.3890, 1.4563, 6.2438, 3.1000, 43.0363, 8.0000, 17.1937, 21.2500, 53.1969, 3.0000, 0.0249, 0.4518
43, 27986, 4.7143, 5.0000, 0.0013, 0.0172, 10.5000, 0.4107, -811.5300, 1651.4746, 15.0000, 28.0000, 0.0005, 0.4569, 159.0369, 0.8348, 0.1480, 35.0000, 0.0057, 9.7575, 1.8214, 6.9911, 3.1000, 24.3221, 9.7900, 16.8229, 21.5571, 62.8785, 10.0000, 0.0000, 0.6207
44, 28685, 4.7808, 5.0000, 0.0017, 0.0133, 9.0000, 0.4384, -704.8600, 2073.7221, 13.5000, 24.3333, 0.0004, 0.6579, 69.2521, 0.8319, 0.1549, 19.0000, 0.0066, 8.4607, 1.6712, 6.4521, 8.8000, 40.7504, 9.8300, 13.6205, 17.9525, 144.4000, 5.0000, 0.0000, 0.8026
45, 29140, 4.4805, 4.0000, 0.0019, 0.0219, 9.3000, 0.4026, -553.9900, 1476.8938, 11.5000, 19.2500, 0.0008, 0.4444, 167.6574, 0.8249, 0.1532, 24.0000, 0.0088, 9.3429, 1.7143, 6.8961, 6.0000, 42.2677, 9.6600, 12.1461, 15.4922, 59.6455, 11.0000, 0.0000, 0.6296
46, 29600, 4.7467, 5.0000, 0.0025, 0.0214, 10.4000, 0.3467, -537.8200, 1346.0404, 11.0000, 18.7500, 0.0007, 0.5063, 102.5477, 0.8266, 0.1478, 21.0000, 0.0086, 8.9035, 1.8800, 7.4400, 3.1000, 28.7558, 9.3600, 13.9065, 17.6333, 97.5156, 9.0000, 0.0043, 0.7089
47, 30070, 4.5000, 4.0000, 0.0006, 0.0203, 8.3000, 0.4042, -1000.3500, 1707.9200, 14.5000, 34.2857, 0.0002, 0.4032, 118.0411, 0.8146, 0.1600, 58.0000, 0.0188, 10.4947, 1.6208, 7.0750, 3.1000, 34.9125, 9.3500, 16.9073, 20.7143, 84.7163, 21.0000, 0.0036, 0.5726
48, 31454, 4.8252, 4.0000, 0.0014, 0.0177, 6.2000, 0.4757, -750.3600, 2044.7334, 13.0000, 25.7500, 0.0004, 0.5234, 134.5096, 0.8050, 0.1720, 22.0000, 0.0106, 9.2888, 1.6214, 6.4563, 8.1000, 43.5318, 8.4600, 13.5845, 15.7369, 74.3442, 4.0000, 0.0053, 0.6916
49, 32021, 4.7111, 5.0000, 0.0008, 0.0221, 11.0000, 0.4000, -981.1100, 2084.7418, 16.0000, 33.7500, 0.0002, 0.5145, 139.6765, 0.8321, 0.1458, 31.0000, 0.0049, 9.7022, 1.7481, 6.7333, 3.1000, 24.6854, 9.8900, 18.2006, 23.2778, 71.5940, 15.0000, 0.0000, 0.6522
50, 32840, 5.2647, 5.0000, 0.0009, 0.0144, 9.7000, 0.3627, -990.1200, 2774.9837, 18.0000, 34.0000, 0.0003, 0.5905, 87.0748, 0.8147, 0.1518, 30.0000, 0.0048, 9.0674, 1.6569, 7.4804, 8.8000, 32.1544, 10.4400, 17.2210, 19.8745, 114.8438, 6.0000, 0.0192, 0.7333
51, 33469, 4.3800, 4.0000, 0.0009, 0.0235, 6.9000, 0.4000, -875.3100, 1695.9073, 14.0000, 30.0000, 0.0003, 0.4314, 146.0977, 0.8059, 0.1681, 34.0000, 0.0136, 10.1750, 1.5733, 6.2800, 9.4000, 43.2810, 8.7400, 14.6753, 18.1333, 68.4474, 10.0000, 0.0000, 0.5882
52, 34281, 4.5085, 4.0000, 0.0003, 0.0225, 7.9000, 0.4015, -921.7800, 1796.0246, 14.0000, 31.6154, 0.0001, 0.3318, 150.3785, 0.8142, 0.1624, 111.0000, 0.0108, 11.3836, 1.6618, 6.3041, 5.9000, 34.1571, 9.1300, 16.3492, 21.4053, 66.4989, 31.0000, 0.0009, 0.4716
53, 36593, 4.2973, 5.0000, 0.0008, 0.0126, 11.2000, 0.3243, -1077.0300, 5777.4687, 23.5000, 37.0000, 0.0006, 0.7895, 221.6066, 0.8452, 0.1423, 10.0000, 0.0167, 7.4197, 1.9730, 7.6757, 15.9000, 2.3665, 11.7000, 22.1211, 25.6108, 45.1250, 6.0000, 0.0000, 0.8421
54, 36835, 4.2276, 4.0000, 0.0010, 0.0300, 7.8000, 0.3902, -896.2600, 1848.8919, 14.5000, 30.7500, 0.0003, 0.4252, 172.3603, 0.7961, 0.1619, 21.0000, 0.0270, 10.0263, 1.5854, 6.0000, 7.2000, 41.5018, 9.1400, 15.1098, 19.4545, 58.0180, 7.0000, 0.0120, 0.5906
55, 37505, 4.0156, 4.0000, 0.0023, 0.0319, 9.0000, 0.4688, -931.7400, 1336.7838, 18.5000, 32.0000, 0.0008, 0.5385, 118.3432, 0.8032, 0.1543, 27.0000, 0.0160, 8.6084, 1.5156, 6.3281, 3.1000, 46.1331, 9.1100, 14.7744, 18.4250, 84.5000, 8.0000, 0.0106, 0.7231
56, 37884, 4.0938, 4.0000, 0.0014, 0.0164, 7.2000, 0.5208, -934.1300, 1745.1920, 18.0000, 32.0000, 0.0004, 0.5152, 142.8426, 0.8051, 0.1658, 34.0000, 0.0128, 9.2954, 1.4167, 5.9062, 3.1000, 54.5050, 9.0500, 13.6067, 16.9667, 70.0071, 8.0000, 0.0036, 0.6768
57, 38436, 3.8667, 4.0000, 0.0042, 0.0602, 14.5000, 0.3333, -1373.3900, 1155.0443, 27.5000, 47.0000, 0.0013, 0.5417, 164.9306, 0.7256, 0.1504, 3.0000, 0.0113, 8.1680, 1.4000, 7.8000, 15.9000, 73.1700, 8.9300, 6.7800, 23.0553, 60.6316, 8.0000, 0.0602, 0.7292
58, 38522, 4.5652, 4.0000, 0.0021, 0.0419, 9.9000, 0.3478, -1225.7900, 1485.6268, 24.5000, 42.0000, 0.0005, 0.5349, 121.6874, 0.7724, 0.1504, 8.0000, 0.0081, 8.9924, 1.5942, 7.8116, 7.2000, 36.9479, 9.9400, 16.6766, 23.4667, 82.1778, 13.0000, 0.0325, 0.7093
59, 38931, 4.5429, 4.0000, 0.0015, 0.0162, 5.0000, 0.4286, -1025.4800, 2085.6249, 17.5000, 35.0000, 0.0008, 0.5890, 90.0732, 0.7703, 0.1784, 14.0000, 0.0081, 8.6157, 1.4714, 6.6857, 14.6000, 46.8271, 9.4800, 15.4229, 19.1429, 111.0208, 2.0000, 0.0324, 0.7534
60, 39304, 4.6324, 5.0000, 0.0027, 0.0213, 9.7000, 0.3971, -654.7000, 1506.9670, 14.0000, 22.6667, 0.0008, 0.5352, 99.1867, 0.7920, 0.1513, 21.0000, 0.0071, 8.6744, 1.6029, 7.3676, 8.8000, 48.2195, 9.4300, 12.1647, 17.8902, 100.8200, 10.0000, 0.0355, 0.7324
61, 39730, 4.7625, 4.0000, 0.0006, 0.0201, 5.7000, 0.3937, -935.9100, 2008.9230, 14.0000, 32.0000, 0.0002, 0.4518, 105.9660, 0.7713, 0.1754, 26.0000, 0.0130, 10.0476, 1.5000, 6.4938, 7.6000, 47.4550, 8.0800, 14.5900, 18.3000, 94.3699, 9.0000, 0.0296, 0.6145
62, 40577, 4.7073, 4.0000, 0.0012, 0.0159, 8.7000, 0.3902, -591.7100, 3342.2149, 12.0000, 20.5000, 0.0004, 0.7727, 82.6446, 0.8175, 0.1548, 9.0000, 0.0079, 7.5699, 1.7317, 7.8049, 10.1000, 39.5251, 10.4000, 12.8391, 14.0537, 121.0000, 4.0000, 0.0119, 0.8636
63, 40832, 4.5556, 4.0000, 0.0016, 0.0112, 7.6000, 0.4889, -1318.3400, 1799.9239, 27.0000, 45.0000, 0.0004, 0.5543, 106.3327, 0.8184, 0.1629, 37.0000, 0.0056, 9.0216, 1.5556, 6.4556, 8.8000, 29.5600, 10.1600, 20.3156, 24.6667, 94.0444, 10.0000, 0.0075, 0.7174
64, 41369, 4.8684, 4.0000, 0.0005, 0.0223, 8.3000, 0.3872, -772.9100, 1848.7577, 14.5000, 26.6000, 0.0001, 0.4203, 104.7574, 0.8121, 0.1603, 59.0000, 0.0105, 10.4624, 1.5376, 7.1053, 5.7000, 49.7555, 8.8500, 12.9276, 17.1062, 95.4586, 17.0000, 0.0053, 0.5797
65, 42894, 4.4779, 4.0000, 0.0003, 0.0186, 8.0000, 0.4137, -941.5000, 1779.3553, 18.5000, 32.2857, 0.0001, 0.3176, 145.7938, 0.8075, 0.1619, 102.0000, 0.0194, 11.4887, 1.5177, 6.7212, 6.5000, 45.6677, 8.4600, 14.9103, 18.9320, 68.5900, 40.0000, 0.0116, 0.4592
66, 45479, 4.5664, 4.0000, 0.0008, 0.0163, 9.3000, 0.4425, -1099.1900, 1701.8596, 22.0000, 37.6667, 0.0003, 0.5259, 124.8514, 0.8296, 0.1541, 34.0000, 0.0163, 9.4583, 1.6991, 6.6460, 9.7000, 24.8582, 10.6800, 19.1496, 24.2702, 80.0952, 16.0000, 0.0000, 0.6724
67, 46157, 4.4444, 4.0000, 0.0008, 0.0234, 9.5000, 0.4167, -516.6100, 2866.8152, 10.5000, 18.0000, 0.0003, 0.8421, 96.9529, 0.8084, 0.1495, 13.0000, 0.0140, 7.2670, 1.6667, 7.4722, 13.8000, 47.5650, 9.9300, 11.0967, 16.0889, 103.1429, 5.0000, 0.0187, 0.8947
68, 46374, 5.0000, 3.0000, 0.0025, 0.1183, 8.1000, 0.2500, -2089.1900, 1364.0576, 34.5000, 71.0000, 0.0007, 0.4675, 128.1835, 0.7032, 0.1729, 7.0000, 0.0403, 9.0385, 1.1500, 10.1000, 14.6000, 89.2450, 9.0000, 5.7800, 30.0901, 78.0132, 5.0000, 0.0576, 0.6753
69, 46470, 4.4519, 4.0000, 0.0013, 0.0391, 7.7000, 0.3077, -1821.2100, 1466.1690, 30.0000, 62.0000, 0.0005, 0.3893, 124.7014, 0.7314, 0.1643, 19.0000, 0.0332, 10.0178, 1.3750, 7.8750, 8.8000, 37.7300, 9.0000, 20.9150, 28.6710, 80.1916, 10.0000, 0.0490, 0.5954
70, 47010, 5.0189, 3.0000, 0.0017, 0.0613, 6.9000, 0.3019, -915.1600, 1386.9005, 13.5000, 31.3333, 0.0005, 0.4356, 135.2809, 0.7177, 0.1729, 13.0000, 0.0438, 9.5538, 1.3774, 8.8868, 8.8000, 72.3788, 8.4700, 7.5528, 16.7887, 73.9203, 2.0000, 0.0481, 0.6337
71, 47274, 4.5858, 4.0000, 0.0009, 0.0243, 8.5000, 0.3491, -1056.2000, 1643.3958, 11.0000, 36.2000, 0.0003, 0.3895, 130.7479, 0.7848, 0.1579, 38.0000, 0.0286, 10.4345, 1.5917, 7.3254, 3.1000, 37.8688, 9.9200, 16.3742, 21.7728, 76.4831, 10.0000, 0.0217, 0.5684
72, 48223, 4.6080, 4.0000, 0.0011, 0.0172, 7.7000, 0.4716, -1028.2200, 1519.8089, 15.0000, 35.2000, 0.0003, 0.3722, 128.3951, 0.8194, 0.1635, 40.0000, 0.0050, 10.4216, 1.6705, 6.0284, 6.7000, 29.7865, 8.6300, 17.8494, 20.8982, 77.8846, 15.0000, 0.0000, 0.5667
73, 49217, 4.9123, 5.0000, 0.0014, 0.0140, 10.7000, 0.3860, -826.1300, 2156.2940, 16.5000, 28.5000, 0.0003, 0.7586, 59.4530, 0.8287, 0.1461, 14.0000, 0.0140, 7.9392, 1.8947, 7.2281, 10.1000, 17.6128, 11.8600, 17.8829, 21.2246, 168.2000, 7.0000, 0.0112, 0.8621
74, 49576, 4.6079, 4.0000, 0.0007, 0.0225, 6.7000, 0.4424, -810.4000, 1442.7174, 11.0000, 27.8000, 0.0001, 0.3472, 130.9317, 0.8078, 0.1696, 80.0000, 0.0113, 10.9052, 1.5108, 6.4928, 5.7000, 50.8051, 8.3000, 13.0793, 17.7387, 76.3757, 15.0000, 0.0000, 0.5243
75, 51088, 4.8073, 4.0000, 0.0014, 0.0181, 9.6000, 0.3761, -629.1200, 1580.2435, 13.0000, 21.8000, 0.0004, 0.4474, 113.8812, 0.8296, 0.1523, 28.0000, 0.0121, 9.6246, 1.6789, 7.4771, 5.7000, 42.6731, 9.4300, 12.7230, 16.0594, 87.8108, 16.0000, 0.0000, 0.6404
76, 51754, 4.8829, 4.0000, 0.0003, 0.0201, 8.1000, 0.4005, -888.6200, 1843.7563, 14.5000, 30.5000, 0.0001, 0.3787, 134.1005, 0.7855, 0.1618, 85.0000, 0.0266, 10.9488, 1.4824, 7.0445, 5.8000, 50.4634, 8.7300, 13.7977, 17.8206, 74.5709, 34.0000, 0.0302, 0.5170
77, 54242, 4.6159, 4.0000, 0.0005, 0.0153, 6.6000, 0.4512, -1066.3300, 1804.7465, 19.5000, 36.4444, 0.0001, 0.3599, 155.2371, 0.7895, 0.1700, 74.0000, 0.0191, 11.0363, 1.4543, 6.3780, 5.8000, 46.8128, 8.5600, 15.7837, 19.8217, 64.4176, 25.0000, 0.0219, 0.5103
78, 56074, 4.6286, 4.0000, 0.0013, 0.0260, 7.8000, 0.4143, -1022.0600, 2501.8916, 17.0000, 35.0000, 0.0003, 0.6111, 150.4630, 0.7870, 0.1610, 14.0000, 0.0104, 8.6744, 1.4571, 6.6429, 7.2000, 48.0357, 9.1000, 15.2543, 17.4286, 66.4615, 3.0000, 0.0260, 0.7361
79, 56462, 5.1863, 5.0000, 0.0006, 0.0179, 12.6000, 0.3529, -842.8900, 1944.9125, 17.5000, 29.1429, 0.0002, 0.5024, 81.0421, 0.8394, 0.1397, 47.0000, 0.0082, 9.8664, 1.7745, 7.4412, 5.3000, 27.1315, 10.5200, 16.7149, 20.4807, 123.3927, 30.0000, 0.0030, 0.6603
80, 57804, 5.1463, 5.0000, 0.0006, 0.0208, 12.3000, 0.3720, -789.6400, 2182.7428, 15.0000, 27.3333, 0.0003, 0.4852, 93.1340, 0.8387, 0.1406, 38.0000, 0.0132, 9.8664, 1.7927, 7.6951, 7.2000, 27.4307, 10.3200, 16.2237, 20.2016, 107.3722, 24.0000, 0.0000, 0.6450
81, 58867, 5.2055, 4.0000, 0.0007, 0.0184, 9.5000, 0.3288, -1064.3400, 3110.5831, 18.5000, 36.5000, 0.0002, 0.7067, 99.5556, 0.8203, 0.1521, 10.0000, 0.0161, 8.4567, 1.6849, 7.1096, 8.8000, 27.2423, 11.3400, 18.5272, 20.6274, 100.4464, 4.0000, 0.0092, 0.8000
82, 59304, 5.0929, 5.0000, 0.0008, 0.0196, 13.0000, 0.3214, -1015.6800, 2273.1555, 17.5000, 35.0000, 0.0003, 0.5245, 165.2893, 0.8342, 0.1374, 34.0000, 0.0076, 9.7366, 1.8500, 7.8714, 8.1000, 14.8000, 10.4500, 19.8900, 23.4286, 60.5000, 22.0000, 0.0044, 0.6503
1, 0, 3.3333, 4.0000, 0.0008, 0.0000, 2.6000, 0.0000, -1050.3400, 1791.7595, 17.5000, 36.0000, 0.0005, 0.7838, 102.2644, 0.8081, 0.1616, 1.0000, 0.0606, 7.3115, 1.6667, 11.0000, 11.2000, 62.7900, 10.1200, 5.2467, 18.8444, 97.7857, 2.0000, 0.0000, 0.8649
2, 18, 3.7787, 4.0000, 0.0005, 0.0315, 7.2000, 0.3830, -573.9700, 2076.2439, 14.5000, 19.8333, 0.0002, 0.3800, 140.1600, 0.7972, 0.1678, 51.0000, 0.0287, 10.8827, 1.4851, 7.1957, 6.4000, 61.3179, 7.9700, 9.5718, 12.6392, 71.3470, 14.0000, 0.0039, 0.5240
3, 1290, 4.1192, 4.0000, 0.0004, 0.0117, 7.2000, 0.4301, -939.0600, 2530.1395, 18.5000, 32.1667, 0.0001, 0.5477, 96.9672, 0.8020, 0.1665, 41.0000, 0.0288, 9.8310, 1.5130, 7.0881, 3.1000, 46.1900, 9.3600, 14.8078, 17.8408, 103.1276, 8.0000, 0.0180, 0.6633
